id,name,city_code,country_code,
27366,Mal Abrigo,65350,UY,
27367,"Goose Bay,Newfoundland and Labrador",24914,CA,
27368,Karaburun,63894,TR,
27369,"Grand Bank,Newfoundland and Labrador",60504,CA,
27370,Lauen - Birkeland,13095,NO,
27371,Kvinesdal,13108,NO,
27372,Aria,65499,GR,
27373,"Hay River,Northwest Territories",31763,CA,
27374,"Hopewell Hill,New Brunswick",60505,CA,
27375,"Hubbards,Nova Scotia",60506,CA,
27376,"Bowral,New South Wales",15,AU,
27377,Batuan,61396,ID,
27378,"Iskut,British Columbia",60508,CA,
27379,Karmoy Island,13131,NO,
27380,"L'Anse-Saint-Jean,Quebec",60509,CA,
27381,Waigeo Island,60579,ID,
27382,Etne,13160,NO,
27383,Ponte de Ferro-Fornos,12753,PT,
27384,Sorong,32500,ID,
27385,Aurdal,13251,NO,
27386,"Labrador City,Newfoundland and Labrador",31759,CA,
27387,Nijar,30066,ES,
27388,"L'Anse au Clair,Newfoundland and Labrador",60510,CA,
27389,"Boron,California",58203,US,
27390,Putten Seter - Hovringen,13263,NO,
27391,Yvoire,33100,FR,
27392,"Lillooet,British Columbia",59457,CA,
27393,Pontlevoy,13436,FR,
27394,Amoudi,63288,GR,
27395,Merelbeke,63150,BE,
27396,"Margaree Valley,Nova Scotia",57011,CA,
27397,"Glade Spring,Virginia",58864,US,
27398,Gondomar,56001,PT,
27399,Moyard,60398,IE,
27400,"Mount Stewart,Prince Edward Island",60511,CA,
27401,Nordborg,42703,DK,
27402,Ratnapura,9607,LK,
27403,"Nanoose Bay,British Columbia",58264,CA,
27404,Mosta,13945,MT,
27405,Port Shepstone,14023,ZA,
27406,"Wyong,New South Wales",57044,AU,
27407,"Higginsville,Missouri",41674,US,
27408,Paxos,53072,GR,
27409,Monaco,14196,MC,
27410,Ponte de Sor,40247,PT,
27411,Alájar,57436,ES,
27412,"Plum Point,Newfoundland and Labrador",60512,CA,
27413,"Shelton,Washington",41753,US,
27414,"Stanley,Wisconsin",41766,US,
27415,Fresnes-lès-Montauban,35067,FR,
27416,Lakka,53070,GR,
27417,"West Point,Nebraska",41788,US,
27418,Gran Tarajal,673,ES,
27419,"Pretty Beach,New South Wales",58005,AU,
27420,Langkampfen,18911,AT,
27421,"Stephenville,Newfoundland and Labrador",31758,CA,
27422,Playa Grande,39200,CR,
27423,"Glen Innes,New South Wales",32572,AU,
27424,Gera,35081,GR,
27425,Bachok,60792,MY,
27426,Kungshamn,41958,SE,
27427,Carradale,52137,UK,
27428,"Port au Choix,Newfoundland and Labrador",60513,CA,
27429,Gjerstad,41981,NO,
27430,Grootfontein,31594,NA,
27431,Shima,35202,JP,
27432,Ytterby,41983,SE,
27433,Bennettsbridge,53334,IE,
27434,Roslev,42108,DK,
27435,"Silverton,Colorado",59769,US,
27436,Rauschenberg,35489,DE,
27437,Dickwella,24692,LK,
27438,Rathdrum,60389,IE,
27439,Broby,42191,SE,
27440,"Ulladulla,New South Wales",32659,AU,
27441,Fjerritslev,42242,DK,
27442,Ababi,55779,ID,
27443,Saxnäs,42280,SE,
27444,Torre Mozza,61180,IT,
27445,Ugento,54338,IT,
27446,Mantorp,42628,SE,
27447,"Erldunda,Northern Territory",58006,AU,
27448,Shimba Hills,14361,KE,
27449,Penela,55487,PT,
27450,Hezhou,36915,CN,
27451,"Groote Eylandt,Northern Territory",58007,AU,
27452,Havel North,62206,NZ,
27453,"Musquodoboit Harbour,Nova Scotia",60514,CA,
27454,San Isidro,36986,AR,
27455,Sao Miguel Island,1051,PT,
27456,Kinlochleven,52183,UK,
27457,Nieuwpoort,42783,CW,
27458,"Littleton,New Hampshire",34779,US,
27459,Torres Novas,19314,PT,
27460,Padangbai,61910,ID,
27461,"Livingston,Tennessee",58426,US,
27462,Vila do Bispo,30993,PT,
27463,Moshi,14632,TZ,
27464,"Sherbrooke,Nova Scotia",65303,CA,
27465,"Branford,Florida",58204,US,
27466,Bombinhas,36995,BR,
27467,"Springdale,Newfoundland and Labrador",60515,CA,
27468,Tideswell,61957,UK,
27469,Vilar Formoso,63813,PT,
27470,"Piney Point,Maryland",58865,US,
27471,Raalte,25341,NL,
27472,Sauters,56002,GD,
27473,Capo d'Orlando,14194,IT,
27474,"Mary River National Park,Northern Territory",58008,AU,
27475,Castrignano del Capo,43548,IT,
27476,Josefuv Dul,4143,CZ,
27477,Tilarán,37005,CR,
27478,Pian Cavallo,38105,IT,
27479,Kifissia,37008,GR,
27480,Castro,44765,IT,
27481,"Saint-George,New Brunswick",60622,CA,
27482,Gargaliani,14930,GR,
27483,Tynset,42784,NO,
27484,"Lumberton,Texas",58427,US,
27485,Mersing,32015,MY,
27486,Kostelec nad Orlici,45234,CZ,
27487,"Brandon,Florida",19929,US,
27488,Milies,66070,GR,
27489,Broby-Brobyværk,46438,DK,
27490,Handewitt,60403,DE,
27491,Agerskov,46453,DK,
27492,Serra San Bruno,14946,IT,
27493,Sadali,31076,IT,
27494,Molazzana,63396,IT,
27495,Nykøbing Mors,46505,DK,
27496,Herentals,37917,BE,
27497,Tylstrup,46530,DK,
27498,Linden,45564,DE,
27499,Borrby,15199,SE,
27500,Ingelstad,15255,SE,
27501,Farevejle,46539,DK,
27502,Santa-Lucia-di-Moriani,26367,FR,
27503,Galende,46807,ES,
27504,"Macungie,Pennsylvania",40613,US,
27505,Tuban,60161,ID,
27506,Dramburg,47036,PL,
27507,Tamasi,15553,HU,
27508,Bromma,20304,SE,
27509,Kerteminde,16186,DK,
27510,Santos de la Humosa,62946,ES,
27511,Shiyan,38123,CN,
27512,"Montville,Queensland",58015,AU,
27513,Zigong,38143,CN,
27514,Lohfelden,45793,DE,
27515,Baoshan (Shanghai),38147,CN,
27516,Mülheim-Kärlich,60642,DE,
27517,Martirano,64542,IT,
27518,"Tracadie-Sheila,New Brunswick",60516,CA,
27519,"Woodbridge,New Jersey",35441,US,
27520,Ehrenhausen,34410,AT,
27521,Scaleta,58771,GR,
27522,"Stanhope Gardens,New South Wales",63694,AU,
27523,Bø,47177,NO,
27524,Carpignano Salentino,60267,IT,
27525,Goldberg,18038,DE,
27526,Biak,31938,ID,
27527,"Indian River,Michigan",34537,US,
27528,"Riverdale,Georgia",41577,US,
27529,Brixlegg,35111,AT,
27530,Putzbrunn,60643,DE,
27531,Erbendorf,38324,DE,
27532,Domzale,47202,SI,
27533,Lukuba Island,60390,TZ,
27534,Prado,58831,BR,
27535,Tobadill,14281,AT,
27536,Lushoto,60391,TZ,
27537,Brda,47212,SI,
27538,Broderstorf,60644,DE,
27539,Ein Harod,57963,IL,
27540,Holstebro,32881,DK,
27541,"Témiscouata-sur-le-Lac,Quebec",39039,CA,
27542,Hlane National Park,60517,SZ,
27543,Tarazona,32906,ES,
27544,"Lake Country,British Columbia",39056,CA,
27545,"Eungella,Queensland",63832,AU,
27546,"Okotoks,Alberta",39070,CA,
27547,Nohra (bei Weimar),38730,DE,
27548,Abbadia San Salvatore,21312,IT,
27549,"Rolleston,Queensland",58009,AU,
27550,Ezulwini,10004,SZ,
27551,"Ponoka,Alberta",39080,CA,
27552,Nagoa,65246,IN,
27553,"Trepassey,Newfoundland and Labrador",60518,CA,
27554,Kastela,31438,HR,
27555,La Roche-l'Abeille,32935,FR,
27556,"Cloncurry,Queensland",32107,AU,
27557,"Trinity,Newfoundland and Labrador",60519,CA,
27558,Salvan,32944,CH,
27559,Grohote,53100,HR,
27560,Yongin,55895,KR,
27561,Ilok,60392,HR,
27562,Skoura,57144,MA,
27563,"Wallaroo,South Australia",58298,AU,
27564,"Provost,Alberta",39084,CA,
27565,Saincaize-Meauce,64621,FR,
27566,Southbroom,47256,ZA,
27567,Sales de Llierca,47338,ES,
27568,Gajac,37573,HR,
27569,"Sainte-Agathe-des-Monts,Quebec",39089,CA,
27570,Sant Llorenç de la Muga,47344,ES,
27571,Agios Tychonas,70663,CY,
27572,"Stoneham,Quebec",39100,CA,
27573,Vallromanes,47363,ES,
27574,"Barcaldine,Queensland",57024,AU,
27575,"Georgetown,Queensland",58011,AU,
27576,"Waskesiu Lake,Saskatchewan",60290,CA,
27577,"Mount Barney,Queensland",58012,AU,
27578,Zabljak,40290,ME,
27579,"Brier Island,Nova Scotia",37471,CA,
27580,"Sturgeon Falls,Ontario",39102,CA,
27581,Baños de Montemayor,47377,ES,
27582,St. Evarzec,8538,FR,
27583,"Trail,British Columbia",39110,CA,
27584,Ripollet,62930,ES,
27585,Corrientes,31699,AR,
27586,Brändö,60801,FI,
27587,Valverde del Fresno,47387,ES,
27588,El Escorial,47440,ES,
27589,"Wallaceburg,Ontario",39113,CA,
27590,Ancud,21411,CL,
27591,Jan Thiel Bay,27447,CW,
27592,"Wetaskiwin,Alberta",39115,CA,
27593,La Quiaca,31701,AR,
27594,Le Châtellier,48500,FR,
27595,"White Rock,British Columbia",39116,CA,
27596,Erts,44194,AD,
27597,Kanagawa,60826,JP,
27598,Malay-le-Petit,64640,FR,
27599,"Bristol,New Hampshire",58206,US,
27600,Cúcuta,31838,CO,
27601,Songjiang,39120,CN,
27602,Mortagne-du-Nord,64518,FR,
27603,"Bald Knob,Queensland",58013,AU,
27604,Valtopina,49656,IT,
27605,Insel Mak,57548,TH,
27606,Abbateggio,49670,IT,
27607,Centola,49677,IT,
27608,Chernomorets,19217,BG,
27609,Sighetu Marmatiei,49723,RO,
27610,Lyss,61678,CH,
27611,Haywards Heath,33123,UK,
27612,Nailloux,50388,FR,
27613,Sedgefield,51056,ZA,
27614,Beli,51308,HR,
27615,Matsumoto,31981,JP,
27616,Saint-Martin-d'Uriage,51496,FR,
27617,Cadmore End,65553,UK,
27618,Litomysl,13967,CZ,
27619,Sollières-Sardières,51518,FR,
27620,Vilches,63173,ES,
27621,Ault,51546,FR,
27622,Tripoli,32013,LB,
27623,Langreo,32036,ES,
27624,"Green Cove Springs,Florida",56752,US,
27625,Monticiano,8811,IT,
27626,Dadín,63740,ES,
27627,Asprangeli,52985,GR,
27628,Supersano,54293,IT,
27629,Haeundae Beach,55894,KR,
27630,Sarreaus,63174,ES,
27631,"Woodstock,New York",56862,US,
27632,Leominster,33142,UK,
27633,Buon Ma Thuot,60394,VN,
27634,Ikaria,52995,GR,
27635,Daejeon,22233,KR,
27636,Loubaresse,64374,FR,
27637,Pedasi,56008,PA,
27638,"Monbulk,Victoria",58300,AU,
27639,Sardón de Duero,64202,ES,
27640,"Goliad,Texas",59354,US,
27641,Aubigny-sur-Nère,39258,FR,
27642,Agia Pelagia,64505,GR,
27643,São Roque,61913,BR,
27644,Vyskovec,18388,CZ,
27645,Zitková,18389,CZ,
27646,Nantwich,33156,UK,
27647,São Vicente,59718,BR,
27648,Okrug Donji,53115,HR,
27649,Durfort-Lacapelette,18521,FR,
27650,"Blinman,South Australia",63667,AU,
27651,Barakaldo,39613,ES,
27652,"Canyon Point,Utah",63874,US,
27653,Bilje,53169,HR,
27654,"Bridgewater,Nova Scotia",14771,CA,
27655,Las Lajas,56009,PA,
27656,Northwich,33161,UK,
27657,Chau Doc,37213,VN,
27658,Ravna Gora,53205,HR,
27659,M'diq,17309,MA,
27660,Zaostrog,53228,HR,
27661,Dien Bien Phu,30990,VN,
27662,Lajosmizse,53262,HU,
27663,Playa Ocotal,61401,CR,
27664,"Marla,South Australia",9676,AU,
27665,Moráhalom,53269,HU,
27666,Evenes,17375,NO,
27667,Horquetas,56108,CR,
27668,Budakeszi,53311,HU,
27669,Neyruz,63163,CH,
27670,Santa Elena,32810,CR,
27671,"Melrose,South Australia",65176,AU,
27672,Stafford,33202,UK,
27673,Anascaul,53325,IE,
27674,"Brooklyn Park,Minnesota",33740,US,
27675,Castlebridge,53340,IE,
27676,"Dundee,Oregon",61722,US,
27677,Ballymena,21545,UK,
27678,Hope,51275,UK,
27679,Fermoy,53359,IE,
27680,Foxford,53362,IE,
27681,Glencolumbkille,53366,IE,
27682,Jade,45937,DE,
27683,Mullagh,53389,IE,
27684,Afragola,53426,IT,
27685,Ha Giang,60395,VN,
27686,Montagnola,24394,CH,
27687,Ile de Re,5034,FR,
27688,Apricale,53446,IT,
27689,Welshpool,33221,UK,
27690,Santiago Atitlan,61399,GT,
27691,"Buckhannon,West Virginia",33750,US,
27692,Les Tourrettes,39399,FR,
27693,Hinjawadi,61338,IN,
27694,Aramengo,53449,IT,
27695,Santa Caterina,61170,IT,
27696,Arcola,53451,IT,
27697,"Buena,New Jersey",33754,US,
27698,Insel Ometepe,56010,NI,
27699,Hrodna,32221,BY,
27700,Holmfirth,52449,UK,
27701,Ardea,53452,IT,
27702,Villaverde de Guadalimar,57859,ES,
27703,Ciechocinek,19079,PL,
27704,Lombok Island,5433,ID,
27705,Pont Aven,15071,FR,
27706,"Buhl,Idaho",63671,US,
27707,Assemini,53459,IT,
27708,Najac,39455,FR,
27709,Attigliano,53462,IT,
27710,Pueblo de Codpa,57556,CL,
27711,Bengkulu,55829,ID,
27712,"Milford,Delaware",34745,US,
27713,"Jindabyne,New South Wales",28783,AU,
27714,Augusta,53463,IT,
27715,Bima,17539,ID,
27716,Nogaro,39458,FR,
27717,Banchette,53474,IT,
27718,Laos,31301,LA,
27719,Paka,65850,MY,
27720,Bon Encontre,64270,FR,
27721,Villetta Barrea,53479,IT,
27722,"Mineral,California",56965,US,
27723,Sérignac-sur-Garonne,64272,FR,
27724,Bazzano,53484,IT,
27725,Bobbio,53498,IT,
27726,Quarante,69002,FR,
27727,Iloilo City,32054,PH,
27728,Doorwerth,22304,NL,
27729,Boffalora sopra Ticino,53500,IT,
27730,Bondowoso,55801,ID,
27731,Kars,32234,TR,
27732,La Charite sur Loire,19461,FR,
27733,Pouilly-sur-Loire,39481,FR,
27734,Bogliasco,53501,IT,
27735,Mazamet,19495,FR,
27736,Lang Son,60396,VN,
27737,Tobermory,32294,UK,
27738,Borzonasca,53513,IT,
27739,Bronte,53521,IT,
27740,Bisceglie,21691,IT,
27741,Romilly-sur-Seine,39495,FR,
27742,Meyssac,19498,FR,
27743,Pennyghael,60583,UK,
27744,Cilacap,60521,ID,
27745,Insel St Mary's,59660,UK,
27746,Buggiano,53527,IT,
27747,Deutsch Schützen-Eisenberg,33269,AT,
27748,Mountnugent,60397,IE,
27749,Cianjur,57926,ID,
27750,Nendeln,60809,LI,
27751,Portishead (Somerset),65733,UK,
27752,Assat,64275,FR,
27753,Vitry-sur-Seine,48984,FR,
27754,Lammhult,18406,SE,
27755,Caerano di San Marco,53530,IT,
27756,Mölnlycke,18440,SE,
27757,Himeville,27742,ZA,
27758,"Slater,Colorado",62110,US,
27759,Himeji,33357,JP,
27760,Suez,17319,EG,
27761,Caltanissetta,53538,IT,
27762,"Bridger,Montana",60584,US,
27763,Brunssum,32325,NL,
27764,Saint-Lizier,39533,FR,
27765,Pont d'Ouilly,19529,FR,
27766,Alella,19797,ES,
27767,"Taranna,Tasmania",58016,AU,
27768,Saint-Michel-sur-Loire,39536,FR,
27769,Depok,61403,ID,
27770,Exford,52758,UK,
27771,Polonnaruwa,44808,LK,
27772,Wielki Gleboczek,19055,PL,
27773,Saints-Geosmes,39541,FR,
27774,El Arish,31439,EG,
27775,Sorico,32400,IT,
27776,"Melrose Park,Illinois",56573,US,
27777,"Byfield,Queensland",58301,AU,
27778,Turawa,19058,PL,
27779,Canneto Pavese,53552,IT,
27780,Satillieu,39550,FR,
27781,Canosa di Puglia,53554,IT,
27782,Torricella,19087,IT,
27783,Cantello,53557,IT,
27784,Brugnato,19118,IT,
27785,Kediri,55805,ID,
27786,Tortora Marina,19119,IT,
27787,Puerto Villamil,32461,EC,
27788,"Walkerville,Victoria",58017,AU,
27789,Charvensod,19146,IT,
27790,Taden,39570,FR,
27791,Carona,53574,IT,
27792,Bardineto,19147,IT,
27793,Pringle Bay,32492,ZA,
27794,Casnate,53589,IT,
27795,Lubuk Linggau,55831,ID,
27796,Terrasson-Lavilledieu,39571,FR,
27797,Calizzano,62879,IT,
27798,Tricase,19149,IT,
27799,Trémeur,39579,FR,
27800,"Eerwah Vale,Queensland",58302,AU,
27801,Maninjau,55832,ID,
27802,Castel Guelfo di Bologna,53596,IT,
27803,Achères (Yvelines),48889,FR,
27804,Vaulnaveys-le-Haut,39580,FR,
27805,San Donato in Collina,27819,IT,
27806,Castel San Pietro Romano,53600,IT,
27807,Nowe Brzesko,55397,PL,
27808,Voutenay sur Cure,19648,FR,
27809,Monte San Giusto,72016,IT,
27810,Vire,39596,FR,
27811,Otsu,33387,JP,
27812,Saint-Christol-lès-Alès,49156,FR,
27813,Castello d'Agogna,53605,IT,
27814,Halmahera,60650,ID,
27815,Kyaikhto,58092,MM,
27816,Castrocielo,53623,IT,
27817,Gera Lario,19183,IT,
27818,Dholpur,59372,IN,
27819,Slavonski Brod,39707,HR,
27820,Ramathra Fort,59373,IN,
27821,"Orrtanna,Pennsylvania",60522,US,
27822,Brielle,21799,NL,
27823,Waldkirchen am Wesen,42837,AT,
27824,Cavareno,53629,IT,
27825,Santa Croce Camerina,19250,IT,
27826,Èze-sur-Mer,29268,FR,
27827,Coassolo Torinese,63404,IT,
27828,Sidirohori,56261,GR,
27829,Civitella d'Agliano,53651,IT,
27830,Vercana,19266,IT,
27831,Takamatsu,33391,JP,
27832,Montedivalli,62880,IT,
27833,Darling,60523,ZA,
27834,Codognè,53656,IT,
27835,Modigliana,19277,IT,
27836,Blythedale Beach,60524,ZA,
27837,Corgeno,53675,IT,
27838,Ban Rak Beach,42789,TH,
27839,Staveley,52553,UK,
27840,Snagov,55543,RO,
27841,Crespellano,53686,IT,
27842,Pedaso,19282,IT,
27843,Cóbreces,19765,ES,
27844,Cropani,53689,IT,
27845,Partinico,19290,IT,
27846,Tokushima,33395,JP,
27847,Bernalda,35741,IT,
27848,Glisy,22668,FR,
27849,Gasponi,63397,IT,
27850,"Seaford, East Sussex",61972,UK,
27851,Anora,62919,ES,
27852,"Madison,New Hampshire",57238,US,
27853,Curtatone,53693,IT,
27854,Padang Sidempuan,60525,ID,
27855,Cutrofiano,53696,IT,
27856,Aligarh,60400,IN,
27857,Lagos De Moreno,33418,MX,
27858,Enna,53704,IT,
27859,Parapat,36951,ID,
27860,"Shefford,Quebec",61327,CA,
27861,Elafonissos,59620,GR,
27862,Forssa,29451,FI,
27863,San Carlos,33426,MX,
27864,Esquina,29467,AR,
27865,Fara in Sabina,53710,IT,
27866,Almora,26952,IN,
27867,Adapazari,58775,TR,
27868,Fenis,53717,IT,
27869,Valtos-Strand,29454,GR,
27870,Argonay,51350,FR,
27871,Cambridge,21896,NZ,
27872,Chania,53040,GR,
27873,Furci Siculo,53749,IT,
27874,Saint-Cergues,39521,FR,
27875,Madidi Nationalpark,57964,BO,
27876,Jubail,33525,SA,
27877,Alcudia de Guadix,30354,ES,
27878,Gambara,53757,IT,
27879,Blubberhouses,62244,UK,
27880,Purwakarta,55811,ID,
27881,"Samosir, Island",1448,ID,
27882,Sarangan,55812,ID,
27883,Erolzheim,45398,DE,
27884,Gatteo,53759,IT,
27885,Sipirok,55834,ID,
27886,Sorgues,13789,FR,
27887,Skjervøy,58776,NO,
27888,Hobro,46490,DK,
27889,Waterval Boven,57106,ZA,
27890,Saint-Quentin-sur-le-Homme,39517,FR,
27891,Cilmeri,61994,UK,
27892,Asansol,60401,IN,
27893,Aghveran,59374,AM,
27894,Mamanuca-Inseln,58018,FJ,
27895,Siolim,26241,IN,
27896,Alcaudete,57860,ES,
27897,Turda,59927,RO,
27898,Sélestat,33057,FR,
27899,Gela,53762,IT,
27900,Godiasco,53771,IT,
27901,Baratang Island,60402,IN,
27902,Vernantois,33079,FR,
27903,Gradara,53775,IT,
27904,Glyfades-Beach,17517,GR,
27905,Beqa Island,44105,FJ,
27906,Grammichele,53777,IT,
27907,Griante,53779,IT,
27908,Berkhamsted,33109,UK,
27909,Bijapur,27064,IN,
27910,"Orange,Virginia",35862,US,
27911,Chail,27017,IN,
27912,Insel Dolphin,58020,FJ,
27913,Sahún Benasque,57861,ES,
27914,Jalore,60526,IN,
27915,Isola del Giglio,53797,IT,
27916,Kanadukathan,35719,IN,
27917,"Apalachicola,Florida",33603,US,
27918,Binic,12807,FR,
27919,Itri,53800,IT,
27920,Seoni,63660,IN,
27921,Lanuvio,53811,IT,
27922,Caldas de Reis,57862,ES,
27923,Saint-Martin-Boulogne,50483,FR,
27924,Neiafu,65177,TO,
27925,Ujjain,27108,IN,
27926,Paraiso,58093,MX,
27927,St. Ann's Bay,19819,JM,
27928,Guipavas,60651,FR,
27929,Lazzaro,53815,IT,
27930,Sainte-Livrade-sur-Lot,48042,FR,
27931,Plougastel,11690,FR,
27932,Mauriac,48122,FR,
27933,Leivi,53819,IT,
27934,Kaslik,65196,LB,
27935,Ladurns,56015,IT,
27936,Leporano,53820,IT,
27937,"Atchison,Kansas",33616,US,
27938,"Point Lookout,Queensland",63744,AU,
27939,Seri Kembangan,65783,MY,
27940,Howden,52455,UK,
27941,Lonigo,53836,IT,
27942,Atami,21487,JP,
27943,Lorenzago di Cadore,53838,IT,
27944,Carmagnola,21933,IT,
27945,Maraha,58021,NZ,
27946,Marchirolo,53857,IT,
27947,"Austintown,Ohio",33628,US,
27948,Mascalucia,53872,IT,
27949,Dandeli,27066,IN,
27950,Matino,53877,IT,
27951,Soba,65759,ES,
27952,Salamanca,39927,MX,
27953,Sirmione-Colombare,10677,IT,
27954,Bezons,21670,FR,
27955,"Hampton Bays,New York",58305,US,
27956,Precojo,57863,FR,
27957,Raja Ampat,27622,ID,
27958,Fier,57585,AL,
27959,Piedras Negras,33424,MX,
27960,Witsand,54534,ZA,
27961,Guéret,49789,FR,
27962,Conca,29754,FR,
27963,Puerto Peñasco,33425,MX,
27964,Pinnow,29549,DE,
27965,Oegstgeest,33441,NL,
27966,Gjirokastra,34341,AL,
27967,Temple Cloud,61653,UK,
27968,Himarë,62238,AL,
27969,Matjiesfontein,57094,ZA,
27970,Tavsanli,64510,TR,
27971,Kylesalia,60405,IE,
27972,Steyning,33203,UK,
27973,Cabrales,16578,ES,
27974,Downton on the Rock,52401,UK,
27975,Tournefeuille,50423,FR,
27976,Tourlaville,50707,FR,
27977,Lynton,52828,UK,
27978,M'Bour,2256,SN,
27979,Bois-Guillaume,50790,FR,
27980,Bacolod,33502,PH,
27981,"Blakeslee,Pennsylvania",33701,US,
27982,Shamirpet,62212,IN,
27983,Sainte-Luce-sur-Loire,50871,FR,
27984,Magaliesberg,60585,ZA,
27985,Peschawar,33505,PK,
27986,Pegola di Malalbergo,60827,IT,
27987,Yonezawa,59375,JP,
27988,Åsarna,33528,SE,
27989,Nitra,33552,SK,
27990,"Brunswick,Ohio",33747,US,
27991,Septèmes-les-Vallons,51335,FR,
27992,Megalochori,60828,GR,
27993,"Bryson City,North Carolina",33749,US,
27994,"Albany,Kentucky",33574,US,
27995,"Albion,Michigan",33576,US,
27996,"Happy Camp,California",58307,US,
27997,Pertuis,51582,FR,
27998,Chile Chico,56099,CL,
27999,Waitakere,37121,NZ,
28000,"Harvie Heights,Alberta",56708,CA,
28001,"Canyonville,Oregon",33799,US,
28002,Piste,59376,MX,
28003,Agia Efimia,57430,GR,
28004,Sankt Wolfgang-Kienberg,36514,AT,
28005,Whitford,58777,NZ,
28006,"Deer Park,Illinois",58774,US,
28007,Las Leñas,27918,AR,
28008,Pinswang,36606,AT,
28009,"Arcola,Illinois",33605,US,
28010,Chevilly-Larue,22055,FR,
28011,Unzen,37639,JP,
28012,"Pincher Creek,Alberta",36628,CA,
28013,Utsunomiya,33401,JP,
28014,Meishan,55773,CN,
28015,"Portland,Tennessee",41125,US,
28016,Charlbury,52710,UK,
28017,Marugame,55865,JP,
28018,Hartbeespoort,57090,ZA,
28019,"Sutter Creek,California",41168,US,
28020,"Terlingua,Texas",60528,US,
28021,Great Barrier Island,58024,NZ,
28022,Vallio Terme,60406,IT,
28023,Athenry,60407,IE,
28024,Pakiri,58025,NZ,
28025,Phonsavan,63837,LA,
28026,Puhoi,58026,NZ,
28027,Basauri,63127,ES,
28028,Cannara,33273,IT,
28029,"Isle au Haut,Maine",61161,US,
28030,"Isle la Motte,Vermont",61162,US,
28031,"Haskell,Texas",58312,US,
28032,"Wadesboro,North Carolina",41189,US,
28033,Casamassima,33275,IT,
28034,Rossbeg,53395,IE,
28035,Doohooma,60408,IE,
28036,Pichilemu,56102,CL,
28037,Fuscaldo,33282,IT,
28038,Pointe-Noire,56145,GP,
28039,Cieszyn,22079,PL,
28040,"Whittier,Alaska",16841,US,
28041,Quetzaltenango,56149,GT,
28042,Granarolo dell'Emilia,33284,IT,
28043,Belihuloya,60529,LK,
28044,"Jackpot,Nevada",60043,US,
28045,Jesi,33285,IT,
28046,Azpeitia,60566,ES,
28047,"Avon Park,Florida",33631,US,
28048,Neugattersleben,57358,DE,
28049,Darlowo,47035,PL,
28050,"Jackson,New Jersey",61166,US,
28051,Sayulita,56173,MX,
28052,El Astillero,62913,ES,
28053,"Bandon,Oregon",33635,US,
28054,Lezzeno,33288,IT,
28055,Lipezk,59942,RU,
28056,Maglie,33294,IT,
28057,Rathkeale,53392,IE,
28058,Trang Bom,60530,VN,
28059,Slowjansk,57239,UA,
28060,"Flatonia,Texas",41337,US,
28061,"Freeport,Texas",41342,US,
28062,Royal Oak,60409,IE,
28063,"Garibaldi,Oregon",41344,US,
28064,Medolago,33297,IT,
28065,Lierganes,63129,ES,
28066,Gajano,62914,ES,
28067,Morano Calabro,33302,IT,
28068,La Passe,1473,SC,
28069,Mondovì,36903,IT,
28070,Baishan,36906,CN,
28071,Rohet,26865,IN,
28072,Kafountine,56257,SN,
28073,Roodepoort,56266,ZA,
28074,Kirkpatrick Durham,60410,UK,
28075,Dal,59398,NO,
28076,"Jacksonville,Oregon",56824,US,
28077,"Whittier,North Carolina",41400,US,
28078,Puttaparthi,26881,IN,
28079,Lutzville,60531,ZA,
28080,Ponte di Piave,33312,IT,
28081,Odda,37828,NO,
28082,"Blairsville,Georgia",33699,US,
28083,Pingliang,36921,CN,
28084,Casalnuovo di Napoli,53583,IT,
28085,Røldal,42630,NO,
28086,Frammersbach,56353,DE,
28087,"Doraville,Georgia",56359,US,
28088,Ponteranica,33314,IT,
28089,"Delhi,Louisiana",33974,US,
28090,Pleiku,60532,VN,
28091,"Hamilton,Queensland",65193,AU,
28092,"Bluffton,Indiana",33705,US,
28093,"Cazadero,California",63882,US,
28094,"Jamaica,Vermont",61167,US,
28095,"Lovedale,New South Wales",31314,AU,
28096,"Hebron,New Hampshire",56834,US,
28097,Xianyang,36928,CN,
28098,Badplaas,60533,ZA,
28099,"Davis,Oklahoma",41456,US,
28100,"Deer Valley,Utah",20197,US,
28101,"Eden,Utah",41461,US,
28102,San Clemente del Tuyú,36985,AR,
28103,"Jamesport,Missouri",61466,US,
28104,"Geyserville,California",41475,US,
28105,Hikurangi,58027,NZ,
28106,Magaliesburg,35041,ZA,
28107,Bahia Blanca,31698,AR,
28108,"Cushing,Oklahoma",59400,US,
28109,Crimmitschau,38271,DE,
28110,Beaufort West,57072,ZA,
28111,Greater Noida,62083,IN,
28112,"Edisto Island,South Carolina",37067,US,
28113,Clarens,37739,ZA,
28114,Saint-Contest,60653,FR,
28115,"Riviera Beach,Florida",56474,US,
